Blk_Grp_Name,Municipality,County,Jobs,JobsDensity,JobsVintage
"Hudson County Tract 64, Block Group 3",Jersey City,Hudson,272,7809.68787531544,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 76.01, Block Group 2",Jersey City,Hudson,497,11151.5215776636,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 77.03, Block Group 1",Jersey City,Hudson,71,6525.09346001646,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 19, Block Group 2",Jersey City,Hudson,739,15721.9992772518,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 77.03, Block Group 2",Jersey City,Hudson,663,4760.37424158138,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 148.01, Block Group 1",North Bergen Township,Hudson,344,3734.82379728319,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 150.03, Block Group 1",Guttenberg Town,Hudson,182,4153.68085104174,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 27, Block Group 4",Jersey City,Hudson,47,1732.86245487589,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 27, Block Group 2",Jersey City,Hudson,32,841.328205784967,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 17.01, Block Group 4",Jersey City,Hudson,500,8720.95853004044,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 1.01, Block Group 1",Jersey City,Hudson,350,3318.44970714539,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 144.02, Block Group 2",North Bergen Township,Hudson,1225,17773.2331693108,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 17.01, Block Group 2",Jersey City,Hudson,68,2915.26949696549,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 20.01, Block Group 2",Jersey City,Hudson,2168,52769.7693324338,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 20.02, Block Group 1",Jersey City,Hudson,1920,70107.6394355779,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 20.01, Block Group 1",Jersey City,Hudson,1074,136149.12543012,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 106.01, Block Group 1",Bayonne City,Hudson,18,367.787805267096,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 41.04, Block Group 1",Jersey City,Hudson,2766,64823.8880499047,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 42, Block Group 4",Jersey City,Hudson,122,3764.13504056604,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 41.03, Block Group 1",Jersey City,Hudson,85,2222.14593725934,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 41.03, Block Group 2",Jersey City,Hudson,72,2807.42181260066,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 44, Block Group 2",Jersey City,Hudson,6,156.014853924618,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 41.04, Block Group 3",Jersey City,Hudson,18,928.612194646774,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 41.04, Block Group 2",Jersey City,Hudson,57,2904.1044089731,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 52, Block Group 3",Jersey City,Hudson,96,1922.80818058981,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 138, Block Group 2",Harrison Town,Hudson,423,1739.38550818529,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 30, Block Group 3",Jersey City,Hudson,232,7372.31581965034,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 31.02, Block Group 2",Jersey City,Hudson,163,5073.98077197243,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 31.02, Block Group 1",Jersey City,Hudson,120,2880.52782561434,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 150.04, Block Group 2",Guttenberg Town,Hudson,55,1971.95579127526,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 77.01, Block Group 3",Jersey City,Hudson,28,2180.66130984101,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 76.02, Block Group 1",Jersey City,Hudson,3717,229182.488859678,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 31.01, Block Group 1",Jersey City,Hudson,42,4766.04051788069,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Salem County Tract 203, Block Group 1",Penns Grove Borough,Salem,129,645.519054125193,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 63.02, Block Group 3",Cliffside Park Borough,Bergen,14,303.965430966856,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 130.04, Block Group 3",Edgewater Borough,Bergen,244,3192.60719877053,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 372.03, Block Group 4",New Milford Borough,Bergen,113,717.069035424142,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 61.01, Block Group 4",Cliffside Park Borough,Bergen,42,861.788449131786,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 181.01, Block Group 1",Fairview Borough,Bergen,68,1823.62442527906,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 546.01, Block Group 2",Teaneck Township,Bergen,143,1562.24320627297,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 302.01, Block Group 2",Lodi Borough,Bergen,245,3912.34237539851,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 372.04, Block Group 3",New Milford Borough,Bergen,1,12.8711130271565,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 211.02, Block Group 2",Garfield City,Bergen,1303,16479.7535673048,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 211.01, Block Group 3",Garfield City,Bergen,24,638.626401463642,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 421.02, Block Group 4",Paramus Borough,Bergen,346,1124.80892694397,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 61.02, Block Group 1",Cliffside Park Borough,Bergen,127,2008.317838924,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 175.02, Block Group 3",Fair Lawn Borough,Bergen,454,4206.52007405629,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 232.01, Block Group 1",Hackensack City,Bergen,84,1013.76104954739,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 232.01, Block Group 4",Hackensack City,Bergen,80,1540.38455453943,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 171.01, Block Group 2",Fair Lawn Borough,Bergen,36,223.404478723628,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 80.02, Block Group 1",Cresskill Borough,Bergen,406,2290.33035128147,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 175.01, Block Group 1",Fair Lawn Borough,Bergen,1569,10457.4802073991,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 372.04, Block Group 1",New Milford Borough,Bergen,138,3299.85373470057,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 181.01, Block Group 4",Fairview Borough,Bergen,277,8830.4599351433,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 130.04, Block Group 1",Edgewater Borough,Bergen,643,14609.5486119347,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 241, Block Group 4",Old Tappan Borough,Bergen,609,511.052718529592,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 451.01, Block Group 2",Ridgefield Borough,Bergen,176,1757.04395627614,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 451.01, Block Group 4",Ridgefield Borough,Bergen,130,1338.64099131827,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 451.01, Block Group 3",Ridgefield Borough,Bergen,126,1789.26424074131,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 154.01, Block Group 2",Englewood City,Bergen,2980,12710.6224516575,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 232.02, Block Group 3",Hackensack City,Bergen,1018,7452.10731389715,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 541.02, Block Group 1",Teaneck Township,Bergen,537,2570.2352315181,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 546.02, Block Group 4",Teaneck Township,Bergen,68,755.070422808901,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 173.01, Block Group 1",Fair Lawn Borough,Bergen,137,812.494944850681,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Bergen County Tract 171.01, Block Group 1",Fair Lawn Borough,Bergen,175,889.579328513915,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
