ID,TAX CODE,BLOCK NUMBER,LOT NUMBER,PAMS PIN,DCA MUNI CODE,MUNICIPALITY,USE GROUP,Use Group Label,DATE ISSUED,TYPE,WORK VALUE,YCOORD,XCOORD,MATCH TYPE
141,0103,602,26,0103_602_26,0103,BRIGANTINE CITY,R-5,Residential (1 & 2 Family Homes),1/7/22,NEW,"468,000",39.40702,-74.36442,MODIV Parcel Centroid Coordinate
142,0103,602,26,0103_602_26,0103,BRIGANTINE CITY,R-5,Residential (1 & 2 Family Homes),1/7/22,NEW,"453,500",39.40702,-74.36442,MODIV Parcel Centroid Coordinate
143,0103,6202,18,0103_6202_18,0103,BRIGANTINE CITY,R-5,Residential (1 & 2 Family Homes),10/27/22,NEW,"445,500",39.41816,-74.36201,MODIV Parcel Centroid Coordinate
144,0103,6501,4,0103_6501_4,0103,BRIGANTINE CITY,R-5,Residential (1 & 2 Family Homes),8/15/22,NEW,"390,000",39.41165,-74.36189,MODIV Parcel Centroid Coordinate
145,0103,6703,3,0103_6703_3,0103,BRIGANTINE CITY,R-5,Residential (1 & 2 Family Homes),7/6/22,NEW,"563,300",39.40827,-74.367,MODIV Parcel Centroid Coordinate
146,0103,6809,3,0103_6809_3,0103,BRIGANTINE CITY,R-5,Residential (1 & 2 Family Homes),10/21/22,NEW,"711,500",39.41051,-74.36439,MODIV Parcel Centroid Coordinate
147,0103,6809,4,0103_6809_4,0103,BRIGANTINE CITY,R-5,Residential (1 & 2 Family Homes),8/15/22,NEW,"306,800",39.41038,-74.36443,MODIV Parcel Centroid Coordinate
148,0103,7002,16,0103_7002_16,0103,BRIGANTINE CITY,R-5,Residential (1 & 2 Family Homes),3/22/22,ADD,"347,700",39.41045,-74.37283,MODIV Parcel Centroid Coordinate
149,0103,703,1,0103_703_1,0103,BRIGANTINE CITY,R-2,Residential (Multifamily),10/5/22,ALT,"1,746,000",39.40476,-74.36605,MODIV Parcel Centroid Coordinate
150,0103,7304,10,0103_7304_10,0103,BRIGANTINE CITY,R-5,Residential (1 & 2 Family Homes),11/18/22,NEW,"988,000",39.41695,-74.38315,MODIV Parcel Centroid Coordinate
151,0103,7304,20,0103_7304_20,0103,BRIGANTINE CITY,R-5,Residential (1 & 2 Family Homes),5/17/22,NEW,"724,600",39.41823,-74.3824,MODIV Parcel Centroid Coordinate
152,0103,7304,30.01,0103_7304_30.01,0103,BRIGANTINE CITY,R-5,Residential (1 & 2 Family Homes),8/25/22,NEW,"673,300",39.41924,-74.38048,MODIV Parcel Centroid Coordinate
153,0103,803,15,0103_803_15,0103,BRIGANTINE CITY,R-5,Residential (1 & 2 Family Homes),4/11/22,NEW,"448,700",39.40335,-74.36775,MODIV Parcel Centroid Coordinate
154,0103,805,2,0103_805_2,0103,BRIGANTINE CITY,R-5,Residential (1 & 2 Family Homes),12/20/22,NEW,"778,600",39.40234,-74.36838,MODIV Parcel Centroid Coordinate
155,0105,1402,3311,0105_1402_3311,0105,BUENA VISTA TWP,R-5,Residential (1 & 2 Family Homes),6/16/22,ADD,"560,000",39.56506,-74.87347,Geocoded Parcel Block
156,0105,3701,8,0105_3701_8,0105,BUENA VISTA TWP,E,Educational,2/25/22,ALT,"2,702,069",39.53728,-74.91559,MODIV Parcel Centroid Coordinate
157,0105,3701,8,0105_3701_8,0105,BUENA VISTA TWP,E,Educational,10/6/22,ADD,"5,630,000",39.53728,-74.91559,MODIV Parcel Centroid Coordinate
158,0105,502,5,0105_502_5,0105,BUENA VISTA TWP,E,Educational,5/9/22,ALT,"700,100",39.58711,-74.88092,MODIV Parcel Centroid Coordinate
159,0105,5301,1,0105_5301_1,0105,BUENA VISTA TWP,E,Educational,7/13/22,ADD,"3,921,510",39.50537,-74.91175,MODIV Parcel Centroid Coordinate
160,0105,5301,1,0105_5301_1,0105,BUENA VISTA TWP,E,Educational,7/13/22,ADD,"930,000",39.50537,-74.91175,MODIV Parcel Centroid Coordinate
161,0105,5301,1,0105_5301_1,0105,BUENA VISTA TWP,E,Educational,12/19/22,ADD,"1,600,000",39.50537,-74.91175,MODIV Parcel Centroid Coordinate
162,0105,5901,29,0105_5901_29,0105,BUENA VISTA TWP,F-1,Factory,5/12/22,ALT,"380,924",39.48246,-74.90974,MODIV Parcel Centroid Coordinate
163,0107,435,4,0107_435_4,0107,EGG HARBOR CITY,B,Business,7/22/22,ALT,"324,506",39.52653,-74.64517,MODIV Parcel Centroid Coordinate
164,0108,101,10,0108_101_10,0108,EGG HARBOR TWP,M,Mercantile,5/5/22,ALT,"346,900",39.44859,-74.57275,MODIV Parcel Centroid Coordinate
165,0108,101,9,0108_101_9,0108,EGG HARBOR TWP,B,Business,5/25/22,ALT,"797,090",39.44701,-74.56735,MODIV Parcel Centroid Coordinate
166,0108,1602,49,0108_1602_49,0108,EGG HARBOR TWP,A-3,"Churches, Libraries, Arcades, Comm. Halls, Gyms",4/21/22,ALT,"261,500",39.43472,-74.61171,MODIV Parcel Centroid Coordinate
167,0108,1901,3,0108_1901_3,0108,EGG HARBOR TWP,B,Business,7/28/22,NEW,"539,288",39.41989,-74.58745,MODIV Parcel Centroid Coordinate
168,0108,2002,32,0108_2002_32,0108,EGG HARBOR TWP,M,Mercantile,11/30/22,ALT,"601,750",39.41092,-74.56817,MODIV Parcel Centroid Coordinate
169,0108,2118,1,0108_2118_1,0108,EGG HARBOR TWP,M,Mercantile,9/1/22,ALT,"441,350",39.39646,-74.55282,MODIV Parcel Centroid Coordinate
170,0108,2118,2,0108_2118_2,0108,EGG HARBOR TWP,B,Business,9/20/22,ALT,"250,000",39.39531,-74.5504,MODIV Parcel Centroid Coordinate
171,0108,2302,10,0108_2302_10,0108,EGG HARBOR TWP,M,Mercantile,6/28/22,ALT,"842,000",39.40149,-74.56613,MODIV Parcel Centroid Coordinate
172,0108,3302,10,0108_3302_10,0108,EGG HARBOR TWP,U,Utilities and Miscellaneous,11/10/22,ALT,"260,000",39.39669,-74.62835,MODIV Parcel Centroid Coordinate
173,0108,3702,3,0108_3702_3,0108,EGG HARBOR TWP,A-2,"Clubs, Dance Halls, Casinos, Restaurants, Taverns, Bars",12/9/22,ALT,"1,091,565",39.38701,-74.57479,MODIV Parcel Centroid Coordinate
174,0108,3801,54.03,0108_3801_54.03,0108,EGG HARBOR TWP,R-3,Institutional or Group Home,11/3/22,NEW,"571,300",39.38335,-74.58573,Geocoded Parcel Block
175,0108,4502,1,0108_4502_1,0108,EGG HARBOR TWP,U,Utilities and Miscellaneous,7/25/22,ALT,"288,672",39.40073,-74.68347,MODIV Parcel Centroid Coordinate
176,0108,5505,16,0108_5505_16,0108,EGG HARBOR TWP,S-1,Storage,11/21/22,NEW,"400,000",39.37319,-74.57923,MODIV Parcel Centroid Coordinate
177,0108,5505,16,0108_5505_16,0108,EGG HARBOR TWP,S-1,Storage,11/21/22,NEW,"700,000",39.37319,-74.57923,MODIV Parcel Centroid Coordinate
178,0108,5505,16,0108_5505_16,0108,EGG HARBOR TWP,S-1,Storage,12/16/22,NEW,"5,472,614",39.37319,-74.57923,MODIV Parcel Centroid Coordinate
179,0108,6302,11.02,0108_6302_11.02,0108,EGG HARBOR TWP,R-5,Residential (1 & 2 Family Homes),8/30/22,NEW,"259,700",39.35264,-74.58996,Geocoded MOD-IV Address
180,0108,6601,36.71,0108_6601_36.71,0108,EGG HARBOR TWP,R-5,Residential (1 & 2 Family Homes),10/3/22,NEW,"256,921",39.34466,-74.62464,MODIV Parcel Centroid Coordinate
181,0108,9501,62.01,0108_9501_62.01,0108,EGG HARBOR TWP,R-5,Residential (1 & 2 Family Homes),12/27/22,NEW,"521,000",39.31613,-74.58444,Geocoded MOD-IV Address
182,0109,51,5,0109_51_5,0109,ESTELLE MANOR CITY,A-3,"Churches, Libraries, Arcades, Comm. Halls, Gyms",9/9/22,ALT,"506,000",39.3982,-74.73326,MODIV Parcel Centroid Coordinate
183,0110,101,1,0110_101_1,0110,FOLSOM BORO,F-2,Factory,5/16/22,NEW,"473,000",39.6231,-74.85963,MODIV Parcel Centroid Coordinate
184,0110,2810,1,0110_2810_1,0110,FOLSOM BORO,F-1,Factory,3/30/22,ALT,"750,000",39.58802,-74.86226,MODIV Parcel Centroid Coordinate
185,0110,502,2,0110_502_2,0110,FOLSOM BORO,B,Business,5/3/22,ALT,"1,665,445",39.60469,-74.83491,MODIV Parcel Centroid Coordinate
186,0111,1173.01,4.02,0111_1173.01_4.02,0111,GALLOWAY TWP,B,Business,2/9/22,NEW,"588,735",39.49053,-74.45823,Geocoded MOD-IV Address
187,0111,1173.01,4.02,0111_1173.01_4.02,0111,GALLOWAY TWP,B,Business,2/9/22,NEW,"523,535",39.49053,-74.45823,Geocoded MOD-IV Address
188,0111,1201.01,13,0111_1201.01_13,0111,GALLOWAY TWP,I-2,Institutional or Group Home,5/20/22,NEW,"23,324,083",39.49746,-74.49247,Geocoded MOD-IV Address
189,0111,1267,6.04,0111_1267_6.04,0111,GALLOWAY TWP,R-5,Residential (1 & 2 Family Homes),2/25/22,NEW,"275,500",39.47618,-74.45098,Geocoded MOD-IV Address
190,0111,1267,6.04,0111_1267_6.04,0111,GALLOWAY TWP,R-5,Residential (1 & 2 Family Homes),2/25/22,NEW,"275,000",39.47618,-74.45098,Geocoded MOD-IV Address
191,0111,24,7.1,0111_24_7.10,0111,GALLOWAY TWP,R-5,Residential (1 & 2 Family Homes),5/12/22,NEW,"250,000",39.52731,-74.67035,Geocoded Parcel Block
192,0111,650,17.02,0111_650_17.02,0111,GALLOWAY TWP,R-5,Residential (1 & 2 Family Homes),11/7/22,NEW,"378,025",39.5002,-74.53621,MODIV Parcel Centroid Coordinate
193,0111,875.04,1.01A,0111_875.04_1.01A,0111,GALLOWAY TWP,I-2,Institutional or Group Home,3/21/22,ADD,"29,000,000",39.49175,-74.531,MODIV Parcel Centroid Coordinate
194,0111,87504,101,0111_87504_101,0111,GALLOWAY TWP,B,Business,6/12/22,ALT,"852,000",39.49175,-74.531,MODIV Parcel Centroid Coordinate
195,0111,87504,101,0111_87504_101,0111,GALLOWAY TWP,B,Business,8/30/22,ALT,"823,000",39.49175,-74.531,MODIV Parcel Centroid Coordinate
196,0111,87504,101,0111_87504_101,0111,GALLOWAY TWP,A-3,"Churches, Libraries, Arcades, Comm. Halls, Gyms",10/13/22,ALT,"1,886,867",39.49175,-74.531,MODIV Parcel Centroid Coordinate
197,0111,988.01,19.01,0111_988.01_19.01,0111,GALLOWAY TWP,A-3,"Churches, Libraries, Arcades, Comm. Halls, Gyms",1/7/22,ADD,"618,000",39.47829,-74.50993,MODIV Parcel Centroid Coordinate
198,0112,1027,1.01,0112_1027_1.01,0112,HAMILTON TWP,E,Educational,4/8/22,ALT,"1,321,200",39.45338,-74.67622,MODIV Parcel Centroid Coordinate
199,0112,1029,2.01,0112_1029_2.01,0112,HAMILTON TWP,B,Business,4/21/22,ALT,"605,000",39.44367,-74.68783,MODIV Parcel Centroid Coordinate
200,0112,1029,2.01,0112_1029_2.01,0112,HAMILTON TWP,B,Business,4/21/22,ALT,"2,506,020",39.44367,-74.68783,MODIV Parcel Centroid Coordinate
201,0112,1101,8.07,0112_1101_8.07,0112,HAMILTON TWP,R-5,Residential (1 & 2 Family Homes),9/23/22,ADD,"279,300",39.42411,-74.70745,MODIV Parcel Centroid Coordinate
202,0112,1122,5.01,0112_1122_5.01,0112,HAMILTON TWP,R-5,Residential (1 & 2 Family Homes),7/14/22,NEW,"367,720",39.42115,-74.69863,MODIV Parcel Centroid Coordinate
203,0112,1132.01,16,0112_1132.01_16,0112,HAMILTON TWP,S-2,Storage,1/25/22,NEW,"1,759,600",39.44987,-74.6412,MODIV Parcel Centroid Coordinate
204,0112,1134,17.01,0112_1134_17.01,0112,HAMILTON TWP,B,Business,3/11/22,ALT,"439,480",39.45049,-74.64719,MODIV Parcel Centroid Coordinate
205,0112,1135.01,10.11,0112_1135.01_10.11,0112,HAMILTON TWP,M,Mercantile,8/5/22,ALT,"423,000",39.45262,-74.64043,MODIV Parcel Centroid Coordinate
206,0112,1319,2,0112_1319_2,0112,HAMILTON TWP,M,Mercantile,2/1/22,ALT,"352,500",39.45173,-74.63119,MODIV Parcel Centroid Coordinate
207,0112,1319,2,0112_1319_2,0112,HAMILTON TWP,M,Mercantile,11/9/22,ALT,"332,250",39.45173,-74.63119,MODIV Parcel Centroid Coordinate
208,0112,5000,3,0112_5000_3,0112,HAMILTON TWP,U,Utilities and Miscellaneous,3/8/22,ALT,"350,000",39.53566,-74.71656,MODIV Parcel Centroid Coordinate
209,0112,864,8.11,0112_864_8.11,0112,HAMILTON TWP,R-5,Residential (1 & 2 Family Homes),11/7/22,NEW,"339,653",39.51013,-74.7025,MODIV Parcel Centroid Coordinate
210,0112,983,37,0112_983_37,0112,HAMILTON TWP,R-5,Residential (1 & 2 Family Homes),11/3/22,NEW,"285,300",39.43458,-74.71363,MODIV Parcel Centroid Coordinate
211,0112,987,2,0112_987_2,0112,HAMILTON TWP,B,Business,2/11/22,ADD,"1,188,599",39.44914,-74.71604,MODIV Parcel Centroid Coordinate
212,0112,991,3.01,0112_991_3.01,0112,HAMILTON TWP,S-2,Storage,2/7/22,NEW,"316,000",39.44542,-74.70675,MODIV Parcel Centroid Coordinate
213,0112,991,32,0112_991_32,0112,HAMILTON TWP,A-3,"Churches, Libraries, Arcades, Comm. Halls, Gyms",6/23/22,ADD,"852,495",39.43312,-74.70588,MODIV Parcel Centroid Coordinate
214,0112,994,47,0112_994_47,0112,HAMILTON TWP,U,Utilities and Miscellaneous,4/27/22,NEW,"1,519,000",39.44072,-74.69672,MODIV Parcel Centroid Coordinate
215,0113,2001,19,0113_2001_19,0113,HAMMONTON TOWN,R-5,Residential (1 & 2 Family Homes),7/11/22,NEW,"290,700",39.64053,-74.81474,MODIV Parcel Centroid Coordinate
216,0113,2604,3,0113_2604_3,0113,HAMMONTON TOWN,R-5,Residential (1 & 2 Family Homes),7/14/22,NEW,"296,000",39.6307,-74.8027,MODIV Parcel Centroid Coordinate
217,0113,3001,41.01,0113_3001_41.01,0113,HAMMONTON TOWN,A-3,"Churches, Libraries, Arcades, Comm. Halls, Gyms",2/25/22,ALT,"444,669",39.63061,-74.79407,MODIV Parcel Centroid Coordinate
218,0113,3904,40,0113_3904_40,0113,HAMMONTON TOWN,I-2,Institutional or Group Home,12/6/22,ALT,"350,000",39.63812,-74.77893,MODIV Parcel Centroid Coordinate
219,0113,4110,1,0113_4110_1,0113,HAMMONTON TOWN,B,Business,11/10/22,ALT,"251,600",39.62745,-74.77238,MODIV Parcel Centroid Coordinate
220,0113,4604,1,0113_4604_1,0113,HAMMONTON TOWN,R-2,Residential (Multifamily),5/5/22,ALT,"258,000",39.64706,-74.78717,MODIV Parcel Centroid Coordinate
221,0114,106,1,0114_106_1,0114,LINWOOD CITY,R-5,Residential (1 & 2 Family Homes),11/3/22,NEW,"357,600",39.35023,-74.57024,MODIV Parcel Centroid Coordinate
222,0114,159,12,0114_159_12,0114,LINWOOD CITY,B,Business,6/17/22,ALT,"264,000",39.35802,-74.56733,MODIV Parcel Centroid Coordinate
223,0114,40,76.04,0114_40_76.04,0114,LINWOOD CITY,R-5,Residential (1 & 2 Family Homes),2/17/22,NEW,"375,000",39.33867,-74.5708,MODIV Parcel Centroid Coordinate
224,0114,52,1,0114_52_1,0114,LINWOOD CITY,R-5,Residential (1 & 2 Family Homes),6/24/22,ALT,"521,500",39.34139,-74.57618,MODIV Parcel Centroid Coordinate
225,0114,6,30,0114_6_30,0114,LINWOOD CITY,E,Educational,5/13/22,ALT,"297,000",39.33535,-74.58404,MODIV Parcel Centroid Coordinate
226,0114,6,30,0114_6_30,0114,LINWOOD CITY,R-5,Residential (1 & 2 Family Homes),6/30/22,ALT,"546,500",39.33535,-74.58404,MODIV Parcel Centroid Coordinate
227,0114,66,10,0114_66_10,0114,LINWOOD CITY,R-5,Residential (1 & 2 Family Homes),5/17/22,NEW,"1,000,500",39.34209,-74.56909,MODIV Parcel Centroid Coordinate
228,0115,1,7,0115_1_7,0115,LONGPORT BORO,R-3,Institutional or Group Home,4/12/22,ALT,"521,830",39.3039,-74.53745,MODIV Parcel Centroid Coordinate
229,0115,12,1,0115_12_1,0115,LONGPORT BORO,R-2,Residential (Multifamily),8/12/22,ALT,"300,000",39.30699,-74.53175,MODIV Parcel Centroid Coordinate
230,0115,20,8,0115_20_8,0115,LONGPORT BORO,R-3,Institutional or Group Home,4/14/22,NEW,"650,000",39.31146,-74.52718,MODIV Parcel Centroid Coordinate
231,0115,20,9,0115_20_9,0115,LONGPORT BORO,R-3,Institutional or Group Home,8/25/22,NEW,"2,176,000",39.31163,-74.52696,MODIV Parcel Centroid Coordinate
232,0115,32,9,0115_32_9,0115,LONGPORT BORO,R-3,Institutional or Group Home,7/26/22,NEW,"452,000",39.31384,-74.52536,MODIV Parcel Centroid Coordinate
233,0115,38,2,0115_38_2,0115,LONGPORT BORO,R-5,Residential (1 & 2 Family Homes),12/22/22,ADD,"306,250",39.3157,-74.52644,MODIV Parcel Centroid Coordinate
234,0115,46,8.01,0115_46_8.01,0115,LONGPORT BORO,R-3,Institutional or Group Home,1/5/22,NEW,"769,500",39.31663,-74.52613,MODIV Parcel Centroid Coordinate
235,0115,6,1.01,0115_6_1.01,0115,LONGPORT BORO,R-3,Institutional or Group Home,7/7/22,NEW,"7,548,250",39.30509,-74.53393,Geocoded MOD-IV Address
236,0115,60,3,0115_60_3,0115,LONGPORT BORO,R-3,Institutional or Group Home,4/11/22,NEW,"285,500",39.31514,-74.52115,MODIV Parcel Centroid Coordinate
237,0115,62,9,0115_62_9,0115,LONGPORT BORO,F-2,Factory,2/11/22,ALT,"1,104,600",39.31639,-74.52227,MODIV Parcel Centroid Coordinate
238,0115,73,3,0115_73_3,0115,LONGPORT BORO,R-3,Institutional or Group Home,1/24/22,NEW,"547,000",39.31661,-74.52102,MODIV Parcel Centroid Coordinate
239,0115,82,10,0115_82_10,0115,LONGPORT BORO,R-3,Institutional or Group Home,9/27/22,NEW,"1,027,000",39.31821,-74.52061,MODIV Parcel Centroid Coordinate
240,0115,84,1,0115_84_1,0115,LONGPORT BORO,R-3,Institutional or Group Home,5/2/22,NEW,"620,000",39.31858,-74.52092,MODIV Parcel Centroid Coordinate
241,0115,96,9.1,0115_96_9.10,0115,LONGPORT BORO,R-3,Institutional or Group Home,5/3/22,NEW,"714,900",39.3202,-74.52211,Geocoded Parcel Block
242,0115,98,5,0115_98_5,0115,LONGPORT BORO,R-3,Institutional or Group Home,1/12/22,NEW,"394,000",39.32156,-74.52327,MODIV Parcel Centroid Coordinate
243,0116,10.01,12,0116_10.01_12,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),11/1/22,ADD,"486,000",39.32647,-74.50177,MODIV Parcel Centroid Coordinate
244,0116,1004.02,16,0116_1004.02_16,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),2/16/22,NEW,"1,065,000",39.34154,-74.50508,MODIV Parcel Centroid Coordinate
245,0116,1004.02,5,0116_1004.02_5,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),1/6/22,ADD,"427,000",39.34126,-74.50755,MODIV Parcel Centroid Coordinate
246,0116,101.02,8,0116_101.02_8,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),1/28/22,NEW,"475,500",39.33196,-74.49303,MODIV Parcel Centroid Coordinate
247,0116,102.02,7,0116_102.02_7,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),12/22/22,NEW,"549,000",39.33153,-74.49414,MODIV Parcel Centroid Coordinate
248,0116,103.01,12,0116_103.01_12,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),11/4/22,NEW,"760,000",39.33115,-74.49457,MODIV Parcel Centroid Coordinate
249,0116,103.01,14,0116_103.01_14,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),10/24/22,NEW,"544,000",39.33129,-74.49468,MODIV Parcel Centroid Coordinate
250,0116,104,2,0116_104_2,0116,MARGATE CITY,R-3,Institutional or Group Home,10/11/22,ALT,"257,111",39.33048,-74.49525,Geocoded MOD-IV Address
251,0116,109.02,17,0116_109.02_17,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),3/15/22,NEW,"556,300",39.32869,-74.50034,MODIV Parcel Centroid Coordinate
252,0116,113.02,16,0116_113.02_16,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),9/9/22,NEW,"713,000",39.32597,-74.50424,MODIV Parcel Centroid Coordinate
253,0116,115,11,0116_115_11,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),1/28/22,NEW,"531,500",39.32574,-74.50553,MODIV Parcel Centroid Coordinate
254,0116,1200,26,0116_1200_26,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),3/22/22,NEW,"852,800",39.34094,-74.50839,MODIV Parcel Centroid Coordinate
255,0116,125,32,0116_125_32,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),3/28/22,NEW,"474,500",39.32186,-74.51192,MODIV Parcel Centroid Coordinate
256,0116,127,92,0116_127_92,0116,MARGATE CITY,R-2,Residential (Multifamily),11/10/22,ALT,"398,700",39.32103,-74.51365,Geocoded MOD-IV Address
257,0116,128,71,0116_128_71,0116,MARGATE CITY,B,Business,11/10/22,NEW,"548,000",39.32138,-74.51508,MODIV Parcel Centroid Coordinate
258,0116,128,71,0116_128_71,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),11/10/22,NEW,"548,000",39.32138,-74.51508,MODIV Parcel Centroid Coordinate
259,0116,129,208,0116_129_208,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),12/27/22,ALT,"258,000",39.32055,-74.51519,MODIV Parcel Centroid Coordinate
260,0116,13,6,0116_13_6,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),2/9/22,NEW,"1,473,100",39.32496,-74.50346,MODIV Parcel Centroid Coordinate
261,0116,130,26,0116_130_26,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),6/23/22,NEW,"677,550",39.31942,-74.51612,MODIV Parcel Centroid Coordinate
262,0116,130,30,0116_130_30,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),1/25/22,NEW,"419,500",39.31954,-74.51606,MODIV Parcel Centroid Coordinate
263,0116,131,11,0116_131_11,0116,MARGATE CITY,R-2,Residential (Multifamily),11/16/22,ALT,"400,500",39.31995,-74.51758,MODIV Parcel Centroid Coordinate
264,0116,2.01,4,0116_2.01_4,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),2/22/22,ADD,"653,500",39.33055,-74.49263,MODIV Parcel Centroid Coordinate
265,0116,204.01,16,0116_204.01_16,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),3/1/22,NEW,"563,250",39.33304,-74.49664,MODIV Parcel Centroid Coordinate
266,0116,204.01,18,0116_204.01_18,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),6/3/22,NEW,"361,400",39.33281,-74.49638,MODIV Parcel Centroid Coordinate
267,0116,207.01,23,0116_207.01_23,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),9/16/22,NEW,"316,500",39.33181,-74.49987,MODIV Parcel Centroid Coordinate
268,0116,208,13,0116_208_13,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),6/21/22,NEW,"470,000",39.33018,-74.50044,MODIV Parcel Centroid Coordinate
269,0116,208,33,0116_208_33,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),7/26/22,NEW,"644,000",39.33016,-74.50011,MODIV Parcel Centroid Coordinate
270,0116,208,4,0116_208_4,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),5/16/22,NEW,"565,500",39.33098,-74.50119,MODIV Parcel Centroid Coordinate
271,0116,208,8,0116_208_8,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),11/28/22,NEW,"472,800",39.33062,-74.50085,MODIV Parcel Centroid Coordinate
272,0116,209.01,24,0116_209.01_24,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),4/19/22,NEW,"345,500",39.33035,-74.50111,MODIV Parcel Centroid Coordinate
273,0116,21,13,0116_21_13,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),8/12/22,ALT,"271,500",39.32261,-74.50814,MODIV Parcel Centroid Coordinate
274,0116,210.01,26,0116_210.01_26,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),12/27/22,NEW,"555,400",39.32957,-74.502,MODIV Parcel Centroid Coordinate
275,0116,210.01,3,0116_210.01_3,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),2/16/22,NEW,"586,350",39.33017,-74.50286,MODIV Parcel Centroid Coordinate
276,0116,210.01,8,0116_210.01_8,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),5/10/22,NEW,"345,500",39.32973,-74.50244,MODIV Parcel Centroid Coordinate
277,0116,210.02,23,0116_210.02_23,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),7/1/22,ADD,"306,000",39.32945,-74.50269,MODIV Parcel Centroid Coordinate
278,0116,213.02,10,0116_213.02_10,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),2/8/22,NEW,"842,000",39.32788,-74.50515,MODIV Parcel Centroid Coordinate
279,0116,213.02,23,0116_213.02_23,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),11/18/22,NEW,"715,000",39.32794,-74.50481,MODIV Parcel Centroid Coordinate
280,0116,214,1,0116_214_1,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),3/8/22,NEW,"657,000",39.32798,-74.50712,MODIV Parcel Centroid Coordinate
281,0116,214,15,0116_214_15,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),3/1/22,NEW,"600,000",39.32765,-74.50646,MODIV Parcel Centroid Coordinate
282,0116,216,3,0116_216_3,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),1/25/22,NEW,"451,500",39.32703,-74.50807,MODIV Parcel Centroid Coordinate
283,0116,217,2,0116_217_2,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),9/20/22,NEW,"890,500",39.32683,-74.5088,MODIV Parcel Centroid Coordinate
284,0116,219,13,0116_219_13,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),11/10/22,NEW,"565,800",39.32607,-74.50961,MODIV Parcel Centroid Coordinate
285,0116,221,16,0116_221_16,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),1/24/22,NEW,"1,492,500",39.32487,-74.5103,MODIV Parcel Centroid Coordinate
286,0116,225,68,0116_225_68,0116,MARGATE CITY,B,Business,4/1/22,ALT,"299,000",39.3232,-74.51319,MODIV Parcel Centroid Coordinate
287,0116,225,94,0116_225_94,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),8/29/22,NEW,"525,000",39.32396,-74.51404,MODIV Parcel Centroid Coordinate
288,0116,227,89,0116_227_89,0116,MARGATE CITY,R-5,Residential (1 & 2 Family Homes),6/2/22,NEW,"520,500",39.32305,-74.51546,MODIV Parcel Centroid Coordinate
